begin,end,participant,utterance,source,utterance_raw,language,corpus,duration,uid,nature,utterance_stripped,nwords,nchar,n,rank,freq,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc
456094,456357,spreker1 [v] (TIE0),ja,/dutch2/DVA15Y,ja,dutch,dutch2,263,dutch-06-372-456094,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1067,NA,11084,0.447582100324793,1.07831501118786,4,9,0.555555555555556,2,10,100
457161,459181,spreker2 [v] (TIE2),kattenbezitters*n maar 's gesataniseerd*n moeten worden,/dutch2/DVA15Y,kattenbezitters*n maar 's gesataniseerd*n moeten worden,dutch,dutch2,2020,dutch-06-373-457161,talk,kattenbezitters*n maar 's gesataniseerd*n moeten worden,6,55,1,205,1.5556098217596995e-10,NA,other,804,NA,11688,0.696697467488022,1.0739685748415,5,9,0.555555555555556,2,100,69
459206,460632,spreker1 [v] (TIE0),ja maar als 'k 'n bordje in mijn tuin zet,/dutch2/DVA15Y,ja maar als 'k 'n bordje in mijn tuin zet,dutch,dutch2,1426,dutch-06-374-459206,talk,ja maar als 'k 'n bordje in mijn tuin zet,10,41,1,205,1.5556098217596995e-10,NA,other,25,NA,11193,0.27249173590637,1.08480325644505,5,9,0.444444444444444,2,100,69
460632,461489,spreker1 [v] (TIE0),dan komen de katten,/dutch2/DVA15Y,dan komen de katten,dutch,dutch2,857,dutch-06-375-460632,talk,dan komen de katten,4,19,1,205,1.5556098217596995e-10,NA,self,NA,NA,11073,0.352840242030163,1.08580113747794,5,9,0.555555555555556,2,100,69
461489,463003,spreker1 [v] (TIE0),die hebben daar helemaal geen aandacht voor,/dutch2/DVA15Y,die hebben daar helemaal geen aandacht voor,dutch,dutch2,1514,dutch-06-376-461489,talk,die hebben daar helemaal geen aandacht voor,7,43,1,205,1.5556098217596995e-10,NA,self,NA,NA,11445,0.42088248143294,1.03191777116581,4,8,0.625,2,100,69
463234,464386,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1152,dutch-06-377-463234,laugh,NA,NA,NA,NA,NA,NA,NA,other,231,overlapped,8920,0.544843049327354,1.00078536968473,4,7,0.428571428571429,2,NA,NA
463277,464792.00000000006,spreker1 [v] (TIE0),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1515.0000000000582,dutch-06-378-463277,laugh,NA,NA,NA,NA,NA,NA,partial,other,-1109,overlapped,10435,0.534259702922856,1.11975533855564,5,8,0.625,2,NA,NA
464386,465000,spreker2 [v] (TIE2),denk je?,/dutch2/DVA15Y,denk je?,dutch,dutch2,614,dutch-06-379-464386,talk,denk je?,2,8,2,204,3.111219643519399e-10,partial,other,-406.0000000000582,overlapped,11049,0.495429450629016,1.15975648157867,6,9,0.444444444444444,2,31,72
464792.00000000006,465428,spreker1 [v] (TIE0),nee mijne*x,/dutch2/DVA15Y,nee mijne*x,dutch,dutch2,635.9999999999418,dutch-06-380-464792,talk,nee mijne*x,2,11,1,205,1.5556098217596995e-10,partial,other,-207.9999999999418,overlapped,11684,0.531496062992126,1.17368156705173,7,10,0.6,2,100,69
465000,467294,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,2294,dutch-06-381-465000,laugh,NA,NA,NA,NA,NA,NA,partial,other,-428,overlapped,13978,0.555730433538418,1.18247187209204,8,11,0.454545454545455,2,NA,NA
465428,468183,spreker1 [v] (TIE0),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,2755,dutch-06-382-465428,laugh,NA,NA,NA,NA,NA,NA,partial,other,-1866,overlapped,16733,0.5357676447738,1.31652242328875,9,12,0.583333333333333,2,NA,NA
467294,468359,spreker2 [v] (TIE2),wat 'n slechte katten,/dutch2/DVA15Y,wat 'n slechte katten,dutch,dutch2,1065,dutch-06-383-467294,talk,wat 'n slechte katten,4,21,1,205,1.5556098217596995e-10,partial,other,-889,overlapped,13827,0.370651623634917,1.51065224516552,7,10,0.4,2,100,69
468183,469402,spreker1 [v] (TIE0),ja 't zijn echt slechte katten ja,/dutch2/DVA15Y,ja 't zijn echt slechte katten ja,dutch,dutch2,1219,dutch-06-384-468183,talk,ja 't zijn echt slechte katten ja,7,33,1,205,1.5556098217596995e-10,partial,other,-176,NA,15046,0.659377907749568,1.47567673597489,8,11,0.636363636363636,2,100,69
469687,470247,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,560,dutch-06-385-469687,laugh,NA,NA,NA,NA,NA,NA,NA,other,285,overlapped,14180,0.400916784203103,1.47477899115965,9,11,0.454545454545455,2,NA,NA
469764,470817,spreker1 [v] (TIE0),maar 'k heb nu 'n uh,/dutch2/DVA15Y,maar 'k heb nu 'n uh,dutch,dutch2,1053,dutch-06-386-469764,talk,maar 'k heb nu 'n uh,6,20,1,205,1.5556098217596995e-10,partial,other,1405,overlapped,15233,0.626797085275389,1.49563082965145,10,12,0.583333333333333,2,100,69
470247,471882,spreker2 [v] (TIE2),terwijl we in zo'n goede buurt wonen,/dutch2/DVA15Y,terwijl we in zo'n goede buurt wonen,dutch,dutch2,1635,dutch-06-387-470247,talk,terwijl we in zo'n goede buurt wonen,7,36,1,205,1.5556098217596995e-10,partial,other,-570,overlapped,16868,0.433957789898032,1.49937777777778,11,13,0.461538461538462,2,100,69
471816.00000000006,472968,spreker1 [v] (TIE0),maar ik heb nu 'n uh buis g*a,/dutch2/DVA15Y,maar ik heb nu 'n uh buis g*a,dutch,dutch2,1151.9999999999418,dutch-06-388-471816,talk,maar ik heb nu 'n uh buis g*a,8,29,1,205,1.5556098217596995e-10,partial,other,-65.99999999994179,NA,15648,0.532208588957055,1.60756112595028,11,12,0.5,2,100,69
472968,474237,spreker1 [v] (TIE0),en uh met 'n uh,/dutch2/DVA15Y,en uh met 'n uh,dutch,dutch2,1269,dutch-06-389-472968,talk,en uh met 'n uh,5,15,1,205,1.5556098217596995e-10,NA,self,NA,NA,16917,0.567299166518886,1.53748977551577,11,13,0.538461538461538,2,100,69
474237,475049,spreker1 [v] (TIE0),zo'n gele buis,/dutch2/DVA15Y,zo'n gele buis,dutch,dutch2,812,dutch-06-390-474237,talk,zo'n gele buis,3,14,1,205,1.5556098217596995e-10,NA,self,NA,NA,15062,0.590492630460762,1.41254806339679,9,12,0.583333333333333,2,100,69
475049,477284,spreker1 [v] (TIE0),met pijlen van wehkamp-uh-gids*u papier,/dutch2/DVA15Y,met pijlen van wehkamp-uh-gids*u papier,dutch,dutch2,2235,dutch-06-391-475049,talk,met pijlen van wehkamp-uh-gids*u papier,5,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,13754,0.7629780427512,1.16008771929825,6,10,0.7,2,100,69
477284,478704,spreker1 [v] (TIE0),die zijn extra dik en sterk,/dutch2/DVA15Y,die zijn extra dik en sterk,dutch,dutch2,1420,dutch-06-392-477284,talk,die zijn extra dik en sterk,6,27,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,12419,0.737498993477736,1.08843120070114,5,10,0.7,2,100,69
478260,480510,spreker2 [v] (TIE2),heb je 'n wehkamp-gids weten te achterhalen?,/dutch2/DVA15Y,heb je 'n wehkamp-gids weten te achterhalen?,dutch,dutch2,2250,dutch-06-393-478260,talk,heb je 'n wehkamp-gids weten te achterhalen?,7,44,1,205,1.5556098217596995e-10,partial,other,-444,overlapped,12385,0.358901897456601,1.1443222766331,4,9,0.333333333333333,2,100,69
479423,481596,spreker1 [v] (TIE0),en dan en dan schiet ik en dan schiet ik op de katten,/dutch2/DVA15Y,en dan en dan schiet ik en dan schiet ik op de katten,dutch,dutch2,2173,dutch-06-394-479423,talk,en dan en dan schiet ik en dan schiet ik op de katten,13,53,1,205,1.5556098217596995e-10,partial,other,-1087,overlapped,14558,0.69466959747218,1.22243681249475,5,10,0.7,2,100,69
480510,483813,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,3303,dutch-06-395-480510,laugh,NA,NA,NA,NA,NA,NA,partial,other,-1086,overlapped,14613,0.380004105933073,1.21805451362841,3,8,0.25,2,NA,NA
481860,482474,spreker1 [v] (TIE0),als ze komen,/dutch2/DVA15Y,als ze komen,dutch,dutch2,614,dutch-06-396-481860,talk,als ze komen,3,12,1,205,1.5556098217596995e-10,full,other,-1953,NA,14076,0.605498721227621,1.29792531120332,4,8,0.75,2,100,69
483060,484871,spreker1 [v] (TIE0),in tegenstelling tot de partij waar uh u,/dutch2/DVA15Y,in tegenstelling tot de partij waar uh u,dutch,dutch2,1811,dutch-06-397-483060,talk,in tegenstelling tot de partij waar uh u,8,40,1,205,1.5556098217596995e-10,NA,self_during_other,-753,NA,14618,0.620125872212341,1.37464735753244,4,8,0.75,2,100,69
484871,486452,spreker1 [v] (TIE0),raadsvoorzitter*n uh voor bent,/dutch2/DVA15Y,raadsvoorzitter*n uh voor bent,dutch,dutch2,1581,dutch-06-398-484871,talk,raadsvoorzitter*n uh voor bent,4,30,1,205,1.5556098217596995e-10,NA,self,NA,NA,15387,0.63911093780464,1.34938174164693,4,8,0.75,2,100,69
486485,487363,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,878,dutch-06-399-486485,laugh,NA,NA,NA,NA,NA,NA,NA,other,33,overlapped,14030,0.458374910905203,1.39200317491815,5,8,0.375,2,NA,NA
486826,489647,spreker1 [v] (TIE0),die vindt dat er uh heel veel mis is met 't dierenwelzijn in de buurt*x,/dutch2/DVA15Y,die vindt dat er uh heel veel mis is met 't dierenwelzijn in de buurt*x,dutch,dutch2,2821,dutch-06-400-486826,talk,die vindt dat er uh heel veel mis is met 't dierenwelzijn in de buurt*x,15,71,1,205,1.5556098217596995e-10,partial,other,-537,NA,16851,0.618360928134829,1.36301868478525,6,9,0.666666666666667,2,100,69
490481,491711,spreker2 [v] (TIE2),ja nou ja uhm,/dutch2/DVA15Y,ja nou ja uhm,dutch,dutch2,1230,dutch-06-401-490481,talk,ja nou ja uhm,4,13,2,204,3.111219643519399e-10,NA,other,834,overlapped,12238,0.442147409707469,1.09258101955183,4,7,0.428571428571429,2,31,72
490492,491985,spreker1 [v] (TIE0),maar we weten nog steeds niet wat precies,/dutch2/DVA15Y,maar we weten nog steeds niet wat precies,dutch,dutch2,1493,dutch-06-402-490492,talk,maar we weten nog steeds niet wat precies,8,41,1,205,1.5556098217596995e-10,partial,other,3129,NA,13731,0.605928191683053,1.19660130718954,5,8,0.625,2,100,69
492074,494752,spreker2 [v] (TIE2),nou blijkbaar is er meer mis met hondenbezitters dan met honden,/dutch2/DVA15Y,nou blijkbaar is er meer mis met hondenbezitters dan met honden,dutch,dutch2,2678,dutch-06-403-492074,talk,nou blijkbaar is er meer mis met hondenbezitters dan met honden,11,63,1,205,1.5556098217596995e-10,NA,other,89,overlapped,12492,0.383125200128082,1.06842285323298,5,7,0.428571428571429,2,100,69
494730,495092,spreker1 [v] (TIE0),ja,/dutch2/DVA15Y,ja,dutch,dutch2,362,dutch-06-404-494730,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-22,overlapped,11043,0.566603278094721,1.080422659231,6,7,0.571428571428571,2,10,100
494752,495520,spreker2 [v] (TIE2),maar uh,/dutch2/DVA15Y,maar uh,dutch,dutch2,768,dutch-06-405-494752,talk,maar uh,2,7,657,29,1.022035652896123e-7,partial,other,2767,NA,11811,0.470239607145881,1.10911822706357,7,8,0.5,2,20,81
495520,497116,spreker2 [v] (TIE2),hondenbezitters zijn ook 'n soort,/dutch2/DVA15Y,hondenbezitters zijn ook 'n soort,dutch,dutch2,1596,dutch-06-406-495520,talk,hondenbezitters zijn ook 'n soort,5,33,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,11826,0.604600033823778,1.11240711127834,6,8,0.625,2,100,69
495850,496212,spreker1 [v] (TIE0),ja,/dutch2/DVA15Y,ja,dutch,dutch2,362,dutch-06-407-495850,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1266,NA,12188,0.413357400722022,1.14645847051077,7,9,0.444444444444444,2,10,100
497116,499235,spreker2 [v] (TIE2),dierenwelzijns-uh-doelgroep*u,/dutch2/DVA15Y,dierenwelzijns-uh-doelgroep*u,dutch,dutch2,2119,dutch-06-408-497116,talk,dierenwelzijns-uh-doelgroep*u,1,29,1,205,1.5556098217596995e-10,NA,other,904,overlapped,10608,0.791006787330317,1.21178889650446,6,8,0.625,2,100,69
498488,499092,spreker1 [v] (TIE0),mensen,/dutch2/DVA15Y,mensen,dutch,dutch2,604,dutch-06-409-498488,talk,mensen,1,6,14,192,2.1778537504635796e-9,full,other,-747,NA,11212,0.251605422761327,1.28078592643363,7,9,0.444444444444444,2,26,75
499092,500788,spreker1 [v] (TIE0),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1696,dutch-06-410-499092,laugh,NA,NA,NA,NA,NA,NA,NA,self_during_other,-143,overlapped,12908,0.349938022931515,1.25235276996216,7,10,0.5,2,NA,NA
499603,499888,spreker2 [v] (TIE2),ja,/dutch2/DVA15Y,ja,dutch,dutch2,285,dutch-06-411-499603,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,-1185,NA,13193,0.657621465928902,1.28000388085767,8,11,0.545454545454545,2,10,100
499888,502907,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,3019,dutch-06-412-499888,laugh,NA,NA,NA,NA,NA,NA,NA,self_during_other,-900,NA,16212,0.721379225265236,1.30468372766779,8,12,0.583333333333333,2,NA,NA
502907,503576,spreker2 [v] (TIE2),ja maar goed,/dutch2/DVA15Y,ja maar goed,dutch,dutch2,669,dutch-06-413-502907,talk,ja maar goed,3,12,22,184,3.422341607871339e-9,NA,self,NA,NA,11480,0.736585365853659,1.29776170020348,5,10,0.6,2,25,76
504180,504913,spreker1 [v] (TIE0),ja meestal stuur 'k,/dutch2/DVA15Y,ja meestal stuur 'k,dutch,dutch2,733,dutch-06-414-504180,talk,ja meestal stuur 'k,4,19,1,205,1.5556098217596995e-10,NA,other,604,overlapped,12213,0.307623024645869,1.19935186094471,6,11,0.454545454545455,2,100,69
504397,505956,spreker2 [v] (TIE2),ja blijft blijft mijn vraag van,/dutch2/DVA15Y,ja blijft blijft mijn vraag van,dutch,dutch2,1559,dutch-06-415-504397,talk,ja blijft blijft mijn vraag van,6,31,1,205,1.5556098217596995e-10,partial,other,-516,overlapped,13772,0.727200116177752,1.22679494031712,7,12,0.583333333333333,2,100,69
504913,506757,spreker1 [v] (TIE0),ik stuur ik stuur bij iedereen 'n briefje terug,/dutch2/DVA15Y,ik stuur ik stuur bij iedereen 'n briefje terug,dutch,dutch2,1844,dutch-06-416-504913,talk,ik stuur ik stuur bij iedereen 'n briefje terug,9,47,1,205,1.5556098217596995e-10,partial,other,-1043,NA,14486,0.361659533342538,1.28913411052772,7,11,0.454545454545455,2,100,69
507251,507800,spreker2 [v] (TIE2),hum hum,/dutch2/DVA15Y,hum hum,dutch,dutch2,549,dutch-06-417-507251,talk,hum hum,2,7,98,115,1.5244976253245058e-8,NA,other,494,overlapped,10958,0.554937032305165,1.17676116838488,5,9,0.555555555555556,2,23,78
507657,509357,spreker1 [v] (TIE0),wat 'n ontzettend vervelend probleem voor u,/dutch2/DVA15Y,wat 'n ontzettend vervelend probleem voor u,dutch,dutch2,1700,dutch-06-418-507657,talk,wat 'n ontzettend vervelend probleem voor u,7,43,1,205,1.5556098217596995e-10,partial,other,-143,NA,12658,0.519592352662348,1.16459655902107,6,10,0.5,2,100,69
509357,512155,spreker1 [v] (TIE0),maar 'k denk meestal niet dat andere mensen dat ook 'n probleem vinden,/dutch2/DVA15Y,maar 'k denk meestal niet dat andere mensen dat ook 'n probleem vinden,dutch,dutch2,2798,dutch-06-419-509357,talk,maar 'k denk meestal niet dat andere mensen dat ook 'n probleem vinden,13,70,1,205,1.5556098217596995e-10,NA,self,NA,NA,13156,0.537777439951353,1.04811982154238,5,9,0.444444444444444,2,100,69
512352.99999999994,513121,spreker2 [v] (TIE2),oké,/dutch2/DVA15Y,oké,dutch,dutch2,768.0000000000582,dutch-06-420-512353,talk,oké,1,3,89,124,1.3844927413661329e-8,NA,other,197.9999999999418,overlapped,10620,0.333804143126177,1.03974936361856,6,8,0.5,2,23,78
512857.99999999994,513813,spreker1 [v] (TIE0),maar van de bankjes wel,/dutch2/DVA15Y,maar van de bankjes wel,dutch,dutch2,955.0000000000582,dutch-06-421-512858,talk,maar van de bankjes wel,5,23,1,205,1.5556098217596995e-10,partial,other,-263.0000000000582,NA,11575,0.693736501079914,1.0613423803411,7,9,0.555555555555556,2,100,69
514415.99999999994,516105,spreker1 [v] (TIE0),ik vind dat van de bankjes wel 'n terecht probleem,/dutch2/DVA15Y,ik vind dat van de bankjes wel 'n terecht probleem,dutch,dutch2,1689.0000000000582,dutch-06-422-514416,talk,ik vind dat van de bankjes wel 'n terecht probleem,10,50,1,205,1.5556098217596995e-10,NA,self,NA,NA,10303,0.872173153450451,0.920568263045032,4,7,0.714285714285714,2,100,69
516105,517630,spreker1 [v] (TIE0),want 't park is helemaal verpest,/dutch2/DVA15Y,want 't park is helemaal verpest,dutch,dutch2,1525,dutch-06-423-516105,talk,want 't park is helemaal verpest,6,32,1,205,1.5556098217596995e-10,NA,self,NA,overlapped,9984,0.868088942307692,0.961942383659312,3,7,0.714285714285714,2,100,69
516236,516554.99999999994,spreker2 [v] (TIE2),ja,/dutch2/DVA15Y,ja,dutch,dutch2,318.9999999999418,dutch-06-424-516236,talk,ja,1,2,77862,1,1.2112289194185375e-5,full,other,131,NA,10302,0.158707047175306,0.992581173523461,4,8,0.375,2,10,100
518222.99999999994,519792.00000000006,spreker1 [v] (TIE0),door de meneer die woont in uh,/dutch2/DVA15Y,door de meneer die woont in uh,dutch,dutch2,1569.0000000001164,dutch-06-425-518223,talk,door de meneer die woont in uh,7,30,1,205,1.5556098217596995e-10,NA,other,1668,NA,9622,0.887133652047391,0.922089123143268,4,7,0.714285714285714,2,100,69
520005,521607.99999999994,spreker1 [v] (TIE0),op nummer drie in 't straatje verderop,/dutch2/DVA15Y,op nummer drie in 't straatje verderop,dutch,dutch2,1602.9999999999418,dutch-06-426-520005,talk,op nummer drie in 't straatje verderop,7,38,1,205,1.5556098217596995e-10,NA,self,NA,NA,8426,0.871113220982673,0.91042679632631,3,7,0.714285714285714,2,100,69
521607.99999999994,522957.99999999994,spreker1 [v] (TIE0),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1350,dutch-06-427-521608,laugh,NA,NA,NA,NA,NA,NA,NA,self,NA,overlapped,9776,0.888911620294599,0.921829325789722,3,8,0.75,2,NA,NA
521652.00000000006,522693.99999999994,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1041.9999999998836,dutch-06-428-521652,laugh,NA,NA,NA,NA,NA,NA,full,other,44.000000000116415,NA,10817,0.196634926504576,1.01999057048562,4,9,0.333333333333333,2,NA,NA
522957.99999999994,523825.00000000006,spreker1 [v] (TIE0),op twee hoog,/dutch2/DVA15Y,op twee hoog,dutch,dutch2,867.0000000001164,dutch-06-429-522958,talk,op twee hoog,3,12,1,205,1.5556098217596995e-10,NA,other,264,overlapped,9961,0.863567914867985,1.05866723349984,4,8,0.75,2,100,69
522991,524253.00000000006,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,1262.0000000000582,dutch-06-430-522991,laugh,NA,NA,NA,NA,NA,NA,partial,other,33.00000000005821,overlapped,11223,0.233538269624877,1.14089661482159,5,9,0.333333333333333,2,NA,NA
523825.00000000006,524582,spreker1 [v] (TIE0),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,756.9999999999418,dutch-06-431-523825,laugh,NA,NA,NA,NA,NA,NA,partial,other,-428,overlapped,11979,0.781200434092996,1.17833956325005,6,10,0.7,2,NA,NA
524253.00000000006,524846,spreker2 [v] (TIE2),ja ja ja,/dutch2/DVA15Y,ja ja ja,dutch,dutch2,592.9999999999418,dutch-06-432-524253,talk,ja ja ja,3,8,2343,12,3.644793812382977e-7,partial,other,-328.9999999999418,NA,12571,0.255588258690637,1.20527325023969,7,11,0.363636363636364,2,17,84
524960,525542,spreker2 [v] (TIE2),[laugh],/dutch2/DVA15Y,ggg,dutch,dutch2,582,dutch-06-433-524960,laugh,NA,NA,NA,NA,NA,NA,NA,self,NA,overlapped,11464,0.331036287508723,1.21479283670658,7,11,0.454545454545455,2,NA,NA
525157,526782,spreker1 [v] (TIE0),maar die meneer heeft 't niet zo goed gedaan,/dutch2/DVA15Y,maar die meneer heeft 't niet zo goed gedaan,dutch,dutch2,1625,dutch-06-434-525157,talk,maar die meneer heeft 't niet zo goed gedaan,9,44,1,205,1.5556098217596995e-10,partial,other,311,NA,13089,0.710061884024754,1.22590615341388,8,12,0.583333333333333,2,100,69
527078,527517,spreker2 [v] (TIE2),nee,/dutch2/DVA15Y,nee,dutch,dutch2,439,dutch-06-435-527078,talk,nee,1,3,9041,2,1.4064268398529449e-6,NA,other,296,overlapped,11685,0.335130509199829,1.25726275016139,7,11,0.454545454545455,2,11,91
527462,529603,spreker1 [v] (TIE0),die is in 'n lelijk park gekomen zonder bankjes,/dutch2/DVA15Y,die is in 'n lelijk park gekomen zonder bankjes,dutch,dutch2,2141,dutch-06-436-527462,talk,die is in 'n lelijk park gekomen zonder bankjes,9,47,1,205,1.5556098217596995e-10,partial,other,-55,overlapped,13826,0.716765514248517,1.21493848857645,8,12,0.583333333333333,2,100,69
529519,529980,spreker2 [v] (TIE2),ja,/dutch2/DVA15Y,ja,dutch,dutch2,461,dutch-06-437-529519,talk,ja,1,2,77862,1,1.2112289194185375e-5,partial,other,-84,NA,12718,0.344157886460135,1.27498746867168,9,12,0.5,2,10,100
529980,531418,spreker1 [v] (TIE0),en veel betonnen bankjes ook,/dutch2/DVA15Y,en veel betonnen bankjes ook,dutch,dutch2,1438,dutch-06-438-529980,talk,en veel betonnen bankjes ook,5,28,1,205,1.5556098217596995e-10,NA,other,0,overlapped,14156,0.690802486578129,1.24033996319986,10,13,0.538461538461538,2,100,69
530650,532055,spreker2 [v] (TIE2),ja alleen maar uh,/dutch2/DVA15Y,ja alleen maar uh,dutch,dutch2,1405,dutch-06-439-530650,talk,ja alleen maar uh,4,17,1,205,1.5556098217596995e-10,partial,other,-768,NA,13959,0.414213052510925,1.33617306403752,11,13,0.538461538461538,2,100,69
532055,534107,spreker2 [v] (TIE2),'n betonnen rand met wat houten stukjes,/dutch2/DVA15Y,'n betonnen rand met wat houten stukjes,dutch,dutch2,2052,dutch-06-440-532055,talk,'n betonnen rand met wat houten stukjes,7,39,1,205,1.5556098217596995e-10,NA,self,NA,NA,13620,0.498751835535977,1.22163422728496,9,12,0.583333333333333,2,100,69
534107,535468,spreker2 [v] (TIE2),maar d'r zit geen leuning meer aan,/dutch2/DVA15Y,maar d'r zit geen leuning meer aan,dutch,dutch2,1361,dutch-06-441-534107,talk,maar d'r zit geen leuning meer aan,7,34,1,205,1.5556098217596995e-10,NA,self,NA,NA,12096,0.569775132275132,1.07855550601872,6,10,0.7,2,100,69
535468,536764,spreker2 [v] (TIE2),en uhm,/dutch2/DVA15Y,en uhm,dutch,dutch2,1296,dutch-06-442-535468,talk,en uhm,2,6,998,23,1.5524986021161806e-07,NA,self,NA,overlapped,10593,0.662135372415746,1.09364030559571,4,8,0.75,2,19,82
535578,536126,spreker1 [v] (TIE0),nee,/dutch2/DVA15Y,nee,dutch,dutch2,548,dutch-06-443-535578,talk,nee,1,3,9041,2,1.4064268398529449e-6,full,other,110,NA,11141,0.370433533794094,1.15021680776378,5,9,0.333333333333333,2,11,91
536764,539267,spreker2 [v] (TIE2),het lijkt me ook misschien is dat wat lastig opstaan,/dutch2/DVA15Y,het lijkt me ook misschien is dat wat lastig opstaan,dutch,dutch2,2503,dutch-06-444-536764,talk,het lijkt me ook misschien is dat wat lastig opstaan,10,52,1,205,1.5556098217596995e-10,NA,other,638,overlapped,13644,0.697522720609792,1.1193699237017,6,10,0.7,2,100,69
